,Account_Name,Opportunity_Name,Total_Amount,diferencia_en_dias,Quote_Expiry_DOY,Planned_Delivery_End_DOY,Target
8645,415,9524,52552.5,50,,365.0,1
8646,297,9525,30285.0,76,,365.0,0
8647,285,8370,60878.0,0,271.0,324.0,1
8648,285,8384,9522.6,1,,281.0,1
8649,859,8174,11830.0,13,334.0,261.0,1
8650,1368,5535,3675750.0,1,273.0,263.0,1
8651,1095,661,3201600.0,0,334.0,263.0,1
8652,985,3842,495322.5,47,278.0,273.0,1
8653,1336,5395,376406.25,33,,365.0,1
8654,991,9532,2346409.38,21,262.0,304.0,0
8655,895,4500,231000.0,2,273.0,255.0,1
8656,895,4508,77000.0,2,273.0,255.0,1
8657,1325,4315,1890.0,1,264.0,271.0,1
8658,991,2646,188283.75,2,262.0,304.0,0
8659,1552,1931,1251250.0,70,295.0,362.0,0
8660,1431,5757,168000.0,29,271.0,88.0,0
8661,982,2467,257400.0,69,302.0,306.0,0
8662,1357,5519,58781.25,0,257.0,271.0,1
8663,582,9496,13195.0,2,,273.0,1
8664,971,8458,18534.0,0,,250.0,1
8665,535,700,10898.0,0,,255.0,1
8666,646,9548,129504.38,0,,365.0,1
8667,982,3724,206812.5,5,,271.0,1
8668,990,4046,101062.5,65,320.0,355.0,1
8669,990,4021,83205.0,0,250.0,256.0,1
8670,884,85,633993.75,107,283.0,313.0,0
8671,1158,7313,1600080.0,32,,10.0,0
8672,859,8175,1501440.0,26,334.0,289.0,1
8673,1007,6117,124740.0,81,267.0,291.0,0
8674,1007,6118,209081.25,81,288.0,284.0,0
8675,662,1151,681615.0,77,334.0,350.0,0
8676,971,5749,505000.0,35,,348.0,0
8677,1191,5097,12818.0,4,267.0,273.0,1
8678,985,3857,392350.0,81,,304.0,0
8679,985,3855,841856.0,100,1.0,365.0,1
8680,1336,5385,371700.0,93,,365.0,0
8681,187,3387,66183.75,84,264.0,299.0,0
8682,241,4401,61262.5,22,194.0,257.0,1
8683,575,933,51562.5,74,320.0,331.0,1
8684,841,615,146544.0,21,,271.0,1
8685,394,355,33547.5,21,,271.0,1
8686,785,2458,140263.2,73,304.0,365.0,0
8687,675,2440,68879.25,70,273.0,288.0,1
8688,193,7469,18156320.0,1,,271.0,1
8689,1095,671,27800800.0,1,,268.0,1
8690,1579,7598,64162.5,0,,262.0,1
8691,1600,9578,57750.0,0,264.0,264.0,1
8692,1600,9183,67830.0,80,,292.0,0
8693,1589,6376,88430.4,7,284.0,254.0,0
8694,1034,2685,85260.0,22,,271.0,0
8695,386,4218,2876.25,0,,257.0,1
8696,386,28,2876.25,0,,257.0,1
8697,386,9631,3078.0,0,,257.0,1
8698,810,9675,5075.0,0,,257.0,1
8699,859,8176,148770.09,0,304.0,265.0,1
8700,1515,6095,134190.0,20,257.0,282.0,1
8701,603,999,71906.25,0,264.0,264.0,1
8702,614,4681,661837.5,62,269.0,304.0,0
8703,513,3503,62162.1,2,,309.0,1
8704,551,8825,157781.25,14,255.0,271.0,1
8705,1252,6132,235659.38,77,260.0,291.0,0
8706,987,3883,55236.0,2,304.0,271.0,1
8707,1405,5694,105840.0,1,,257.0,1
8708,1193,2074,64162.5,0,61.0,291.0,1
8709,1193,2075,64162.5,0,61.0,303.0,1
8710,704,8478,14537.25,19,,292.0,1
8711,704,8477,25375.0,19,,299.0,1
8712,704,8479,72500.0,19,,271.0,1
8713,704,8480,47125.0,19,,304.0,1
8714,704,8483,39875.0,19,,299.0,1
8715,704,8484,21750.0,26,,262.0,1
8716,704,8485,76125.0,19,,264.0,1
8717,704,8486,21750.0,19,,264.0,1
8718,704,8487,45240.0,107,,46.0,1
8719,120,7237,68764.8,0,,334.0,0
8720,1368,8672,38846080.0,91,,309.0,1
8721,1368,8673,9711520.0,1,,323.0,1
8722,437,2306,54832.5,67,,332.0,1
8723,982,1987,370500.0,11,,272.0,1
8724,982,8924,149445.0,7,271.0,306.0,1
8725,982,2180,195806.25,75,,304.0,0
8726,1525,6146,179712.23,55,304.0,330.0,0
8727,291,9467,3262.5,35,,365.0,0
8728,595,9280,413499.38,26,276.0,298.0,0
8729,595,9281,420210.0,13,267.0,291.0,0
8730,483,3495,6968.87,0,,278.0,1
8731,985,3861,408038.4,74,,365.0,0
8732,666,660,1254396.0,22,267.0,333.0,0
8733,687,29,12213.0,0,267.0,267.0,1
8734,1560,4478,5822.4,0,,272.0,1
8735,810,2404,2537.5,0,,267.0,1
8736,775,9193,25447.5,15,281.0,320.0,1
8737,781,1583,100100.0,24,273.0,285.0,0
8738,646,9523,23091.25,0,273.0,365.0,1
8739,771,3709,481000.0,0,261.0,268.0,1
8740,1582,5345,960480.0,0,273.0,269.0,1
8741,859,8178,409375.0,23,334.0,302.0,0
8742,856,1770,63000.0,0,263.0,271.0,1
8743,204,6131,451475.63,69,281.0,298.0,0
8744,862,1859,56718.75,2,264.0,292.0,1
8745,1582,5352,11960.0,7,212.0,269.0,1
8746,1325,2652,59696.0,92,283.0,320.0,0
8747,1495,6332,41760.0,1,263.0,264.0,1
8748,352,9701,141319.75,69,306.0,344.0,1
8749,133,7300,60045.0,9,264.0,281.0,1
8750,1062,4423,429000.0,75,285.0,334.0,0
8751,1186,4889,425733.0,6,,341.0,1
8752,971,8460,63031.5,0,,267.0,1
8753,619,493,29620.5,85,,331.0,1
8754,62,6759,68587.5,0,273.0,271.0,1
8755,1062,4402,118103.13,1,264.0,271.0,1
8756,394,8698,3613.75,11,,271.0,1
8757,386,2824,34333.2,26,303.0,303.0,1
8758,91,7050,414180.0,73,299.0,348.0,0
8759,1357,5513,68250.0,0,271.0,278.0,1
8760,127,2527,1000312.5,50,278.0,334.0,0
8761,316,8362,49203.0,90,59.0,59.0,1
8762,1381,7819,86456.7,0,,365.0,1
8763,90,8371,83790.0,1,,274.0,1
8764,90,8372,77805.0,24,,295.0,1
8765,90,8375,50017.5,24,,309.0,1
8766,90,8376,83790.0,1,,278.0,1
8767,90,8377,77805.0,24,,293.0,1
8768,90,8378,77805.0,24,,309.0,1
8769,338,8430,81840.0,30,302.0,281.0,0
8770,1281,4935,359741.25,64,292.0,320.0,0
8771,585,9502,183397.5,89,318.0,304.0,0
8772,488,6539,92340.0,36,304.0,334.0,0
8773,58,5102,1478115.0,44,313.0,362.0,0
8774,1012,4122,97680.0,15,288.0,334.0,0
8775,1119,4598,72817.8,20,295.0,304.0,0
8776,1023,4066,67171.5,21,288.0,319.0,0
8777,609,8564,91350.0,0,,269.0,1
8778,162,5652,53880.0,1,,271.0,1
8779,1397,2198,55331.1,13,283.0,304.0,1
8780,1133,4529,540090.0,15,,359.0,1
8781,856,1777,68232.0,29,271.0,304.0,1
8782,1220,5016,110381.25,0,271.0,304.0,1
8783,1284,5635,4588500.0,9,278.0,355.0,0
8784,224,8766,105592.5,27,304.0,365.0,1
8785,990,4017,52650.0,0,270.0,271.0,1
8786,1281,4934,144637.5,30,292.0,278.0,0
8787,1025,2803,1352.16,0,,288.0,1
8788,1342,5467,757900.0,42,,298.0,1
8789,250,8852,356400.0,13,,298.0,1
8790,609,8566,91350.0,1,,276.0,1
8791,305,2756,81972.0,68,302.0,316.0,0
8792,1177,4873,291060.0,18,304.0,334.0,1
8793,596,4561,57750.0,1,285.0,292.0,1
8794,1430,5755,66374.55,49,304.0,328.0,0
8795,356,9710,2604888.0,49,334.0,349.0,0
8796,982,3913,66337.5,0,285.0,278.0,1
8797,859,8177,2056656.0,5,334.0,285.0,1
8798,1177,4876,255486.0,17,304.0,334.0,1
8799,589,8396,30621.5,0,,365.0,1
8800,732,2376,72717.5,53,296.0,302.0,0
8801,162,3370,1837440.0,32,,313.0,1
8802,1377,5498,330330.0,4,279.0,319.0,1
8803,1177,4872,223146.0,21,304.0,334.0,1
8804,1376,5497,198198.0,45,279.0,319.0,1
8805,172,7754,28116.0,0,304.0,304.0,1
8806,450,3731,273200.0,38,284.0,337.0,1
8807,214,8624,287100.0,9,284.0,289.0,1
8808,859,8179,158340.0,0,334.0,283.0,1
8809,859,8180,3800160.0,0,334.0,299.0,1
8810,1601,5453,148200.0,10,,284.0,1
8811,1062,4420,85271.4,1,278.0,304.0,1
8812,732,2377,64504.7,50,296.0,14.0,0
8813,386,2403,2876.25,0,283.0,299.0,1
8814,678,2444,7350.0,0,,297.0,1
8815,678,2443,3675.0,0,,297.0,1
8816,514,359,49536000.0,1,,263.0,0
8817,603,993,59786.25,0,278.0,285.0,1
8818,415,9557,19792.5,0,,365.0,1
8819,971,8461,28759.5,19,,291.0,1
8820,1405,5695,105840.0,0,,281.0,1
8821,1535,4266,71400.0,83,,354.0,0
8822,214,8739,319000.0,7,284.0,306.0,1
8823,91,7048,31753.8,1,278.0,283.0,1
8824,575,929,33187.5,0,284.0,283.0,1
8825,1357,5514,69693.75,0,292.0,285.0,1
8826,932,4686,224882.81,6,285.0,313.0,1
8827,541,712,275825.0,18,285.0,313.0,0
8828,488,1972,4051417.5,26,304.0,179.0,0
8829,383,4180,318504.13,64,,362.0,1
8830,520,4481,56115.0,5,285.0,296.0,1
8831,971,8471,377982.0,14,,302.0,1
8832,975,2593,177606.0,60,344.0,30.0,0
8833,386,102,5752.5,0,,327.0,1
8834,864,1753,37275.0,0,,334.0,1
8835,895,4518,82080.0,11,365.0,283.0,1
8836,787,1118,208425.0,4,292.0,320.0,1
8837,1600,7167,74844.0,48,,334.0,0
8838,1600,6508,125175.0,3,,299.0,1
8839,1220,5015,61872.5,3,250.0,292.0,1
8840,1323,451,204071.4,53,344.0,17.0,0
8841,908,2154,1416000.0,25,,337.0,0
8842,908,2155,1416000.0,25,,337.0,0
8843,908,2156,3540000.0,25,,341.0,0
8844,745,1440,34650.0,3,,304.0,1
8845,58,8812,138937.5,30,313.0,299.0,0
8846,1380,3571,410179.5,50,330.0,120.0,0
8847,1219,5305,88670.4,58,365.0,348.0,0
8848,862,1877,56718.75,1,243.0,324.0,1
8849,862,1876,56718.75,1,243.0,306.0,1
8850,1219,5304,54840.5,58,365.0,348.0,0
8851,1515,6094,130244.4,1,282.0,304.0,1
8852,709,1249,66986.7,42,323.0,349.0,1
8853,202,5115,38350.0,2,288.0,284.0,1
8854,1600,9257,226485.0,40,,320.0,0
8855,654,1110,216315.0,2,,298.0,0
8856,388,119,292114.2,55,,365.0,0
8857,450,3646,220000.0,2,284.0,289.0,1
8858,450,3499,23575.0,2,284.0,289.0,1
8859,862,7080,117216.0,10,285.0,306.0,1
8860,651,9305,1021352.4,50,295.0,151.0,0
8861,1483,3568,410179.5,50,297.0,120.0,0
8862,1023,4068,39789.75,14,303.0,329.0,1
8863,242,544,322473.75,48,323.0,340.0,1
8864,224,8772,209475.0,24,,334.0,0
8865,704,8482,30450.0,67,304.0,285.0,1
8866,1405,5686,100890.0,8,,299.0,1
8867,1405,5685,43365.0,0,,281.0,1
8868,582,2538,17249982.75,2,,90.0,0
8869,394,8294,5058.75,0,304.0,297.0,1
8870,971,8463,1299780.0,1,,292.0,1
8871,971,8462,103086.0,1,,289.0,1
8872,1343,2829,297148.5,42,316.0,309.0,0
8873,162,3362,2858240.0,0,,305.0,1
8874,745,1442,147262.5,33,315.0,341.0,1
8875,61,7507,34800.0,0,,299.0,1
8876,1515,6093,130244.4,27,309.0,334.0,1
8877,982,4786,66337.5,0,264.0,292.0,1
8878,362,9723,260488.8,2,285.0,304.0,1
8879,982,6408,53625.0,1,285.0,304.0,1
8880,595,7513,422940.0,1,285.0,326.0,1
8881,982,1989,151875.0,1,285.0,303.0,1
8882,982,8925,52650.0,1,285.0,304.0,1
8883,534,9441,11235153.6,64,,179.0,0
8884,358,9507,8001840.0,12,,365.0,0
8885,1095,5930,98449200.0,68,,121.0,0
8886,859,5057,3918485.0,64,365.0,31.0,0
8887,1336,5399,332167.5,4,,365.0,1
8888,985,3859,211629.6,33,,365.0,1
8889,745,1443,241893.75,3,,365.0,1
8890,1220,7449,65906.25,8,291.0,304.0,1
8891,859,8183,98280.0,0,334.0,292.0,1
8892,859,8181,393000.0,0,334.0,305.0,1
8893,859,8184,49140.0,0,334.0,334.0,1
8894,1220,7450,57731.25,58,291.0,355.0,1
8895,1420,8834,24570.0,6,,320.0,1
8896,987,3877,275267.1,2,334.0,341.0,0
8897,1330,9216,133380.0,1,,,1
8898,1357,5524,56718.75,0,285.0,292.0,1
8899,1279,3233,54675.0,13,334.0,313.0,1
8900,971,8464,277939.2,11,,319.0,1
8901,971,8465,138969.6,11,,313.0,1
8902,1336,5366,840470.4,61,,90.0,0
8903,1368,8675,17311840.0,1,,344.0,1
8904,133,7303,290713.5,47,365.0,366.0,0
8905,575,930,72481.5,55,,365.0,0
8906,1173,4645,117693.75,47,,365.0,0
8907,1220,4762,53625.0,32,,,0
8908,172,7755,29725.0,5,304.0,297.0,1
8909,1400,5500,10560.0,40,,335.0,1
8910,1280,4908,64396.8,10,334.0,299.0,1
8911,987,3879,63648.0,0,334.0,292.0,1
8912,987,3881,79047.9,37,334.0,341.0,1
8913,987,3878,61132.5,53,334.0,341.0,0
8914,1119,4597,72817.8,1,291.0,334.0,1
8915,417,634,66374.55,2,290.0,314.0,1
8916,745,1429,46431.0,31,,365.0,0
8917,745,1428,83600.0,4,,365.0,1
8918,202,5117,31184.38,17,304.0,313.0,1
8919,575,932,56232.0,15,288.0,320.0,1
8920,172,7756,31311.0,2,304.0,334.0,1
8921,287,5404,390390.0,2,,348.0,0
8922,509,5322,9265.5,3,295.0,304.0,1
8923,210,7644,67626.9,43,,311.0,0
8924,1589,1337,287280.0,30,,325.0,1
8925,764,4155,252525.0,36,,358.0,0
8926,1325,1160,63234.6,56,339.0,341.0,1
8927,923,4845,235699.2,27,313.0,362.0,0
8928,531,1024,330165.0,27,,90.0,0
8929,245,3570,185281.25,42,304.0,88.0,0
8930,982,4713,58800.0,0,299.0,304.0,1
8931,1119,4603,121605.0,69,59.0,90.0,0
8932,862,7077,68483.75,0,291.0,309.0,1
8933,646,9504,51472.5,1,,365.0,1
8934,609,8567,38570.0,0,,291.0,1
8935,971,8466,324945.0,1,,295.0,1
8936,971,8467,216630.0,1,,296.0,1
8937,971,8468,216630.0,1,,297.0,1
8938,531,1025,422452.8000000001,26,,90.0,0
8939,971,8469,216630.0,1,,298.0,1
8940,383,4189,372762.0,64,331.0,31.0,1
8941,1062,4419,63171.25,0,292.0,299.0,1
8942,932,7448,188901.56,58,304.0,320.0,0
8943,971,1223,8120807.1,62,,120.0,0
8944,1354,1555,45675.0,55,299.0,304.0,0
8945,172,7757,22365.0,0,304.0,332.0,1
8946,859,8185,66390.0,0,334.0,299.0,1
8947,859,8186,183040.0,8,334.0,299.0,1
8948,859,8187,2180220.0,8,334.0,319.0,1
8949,415,9535,37219.0,1,,365.0,1
8950,1191,8561,9690.0,0,,295.0,1
8951,417,635,199123.65,61,320.0,341.0,1
8952,1173,4640,34846.88,6,243.0,299.0,1
8953,1281,4927,273838.13,8,299.0,59.0,0
8954,903,5287,50531.25,0,292.0,299.0,1
8955,903,7314,259635.0,18,320.0,320.0,1
8956,1364,5575,250250.0,39,305.0,341.0,0
8957,1552,7161,189000.0,27,313.0,320.0,0
8958,1239,5085,50625.0,0,299.0,316.0,1
8959,1062,4418,63000.0,4,292.0,319.0,1
8960,982,4787,181500.0,1,298.0,298.0,1
8961,1220,165,183998.88,29,305.0,341.0,0
8962,394,8295,4526.25,0,304.0,304.0,1
8963,850,2492,14355.0,19,323.0,309.0,1
8964,1413,6606,400000000.0,56,,181.0,0
8965,1078,7063,105763200.0,56,,120.0,0
8966,1078,7064,4945920.0,56,,120.0,0
8967,1078,7284,11481600.0,56,,120.0,0
8968,394,8296,87937.6,0,297.0,320.0,1
8969,1083,842,123975.0,70,304.0,31.0,1
8970,8,9704,66787517.13,39,,333.0,0
8971,8,7312,92474931.5,39,,304.0,0
8972,1083,2484,159742.5,70,304.0,346.0,1
8973,8,1898,7534982.88,39,,181.0,0
8974,62,6772,57798.0,11,334.0,313.0,1
8975,1582,5362,101200.0,0,334.0,309.0,1
8976,224,8771,58781.25,1,,332.0,1
8977,1177,4871,54978.0,0,304.0,334.0,1
8978,856,1775,48600.0,0,299.0,304.0,1
8979,1600,9168,10568.25,3,,304.0,1
8980,551,5052,203107.5,18,313.0,320.0,0
8981,547,7920,24829.2,1,304.0,304.0,1
8982,69,6834,27039.6,22,,355.0,1
8983,69,6822,16615.5,15,,337.0,1
8984,859,8188,1531200.0,0,334.0,305.0,1
8985,91,7049,363264.6,41,327.0,341.0,0
8986,1370,8966,105.4,3,284.0,304.0,1
8987,386,101,31638.75,0,,326.0,1
8988,1412,5720,67947.0,58,304.0,335.0,0
8989,810,2466,7938.0,0,,326.0,1
8990,1131,4617,3984.75,6,,304.0,1
8991,923,5101,1890731.7,37,334.0,88.0,0
8992,1189,5841,503521.2,7,306.0,341.0,0
8993,1426,9381,262358.25,42,,90.0,0
8994,291,9527,3298.75,0,,365.0,1
8995,1457,9528,85181.25,0,,365.0,0
8996,111,9536,297748.2,13,,365.0,0
8997,971,8472,1191465.0,0,,306.0,1
8998,172,7758,8946.0,1,304.0,334.0,1
8999,172,7759,13419.0,1,,334.0,1
9000,450,3213,15675.0,1,298.0,297.0,1
9001,729,2591,17931.38,54,331.0,323.0,0
9002,1368,8674,1417500.0,1,,311.0,1
9003,187,3388,72900.0,40,313.0,320.0,0
9004,413,4187,19933.5,1,,304.0,1
9005,1268,3219,720862.5,37,334.0,348.0,0
9006,735,2785,264033.0,15,323.0,351.0,1
9007,338,1029,101359.5,8,323.0,323.0,1
9008,771,6180,923260.0,1,299.0,305.0,1
9009,740,4089,38626.0,13,330.0,323.0,0
9010,895,4665,237120.0,0,365.0,305.0,1
9011,982,1119,12810.0,0,305.0,306.0,1
9012,421,3569,177754.5,19,320.0,312.0,1
9013,383,2269,10666.25,1,,304.0,1
9014,1324,4532,228793.95,5,319.0,347.0,1
9015,362,9716,64178.4,36,334.0,342.0,1
9016,541,710,436425.0,39,304.0,334.0,0
9017,1600,9279,94737.5,23,,320.0,0
9018,704,7980,12180.0,50,304.0,304.0,1
9019,541,711,197502.5,0,304.0,323.0,1
9020,771,3801,17400.0,3,299.0,305.0,1
9021,908,2158,16992000.0,17,,358.0,1
9022,500,9519,84362.85,6,,365.0,1
9023,285,8385,39839.0,3,304.0,91.0,1
9024,222,9012,70875.75,53,,349.0,0
9025,859,1802,555059.2,36,,273.0,0
9026,958,3757,142296.0,4,318.0,365.0,1
9027,1192,4961,306960.0,1,303.0,310.0,1
9028,1286,2499,14106.9,49,351.0,358.0,1
9029,567,954,5752250.0,18,313.0,74.0,0
9030,862,1820,56718.75,0,257.0,325.0,1
9031,862,1819,56718.75,0,313.0,339.0,1
9032,362,9722,130244.4,24,326.0,341.0,1
9033,394,8297,4579.5,1,334.0,318.0,1
9034,982,9100,389400.0,35,311.0,361.0,1
9035,1134,4483,9909.59,42,,348.0,1
9036,859,8189,53625.0,9,365.0,317.0,1
9037,329,9544,4425.0,2,,304.0,1
9038,329,9552,16107.0,2,,311.0,1
9039,840,4670,81200.0,53,312.0,334.0,0
9040,840,5437,196625.0,53,312.0,348.0,0
9041,169,8211,302242.5,1,,18.0,1
9042,1445,4126,54656.25,8,285.0,313.0,1
9043,172,7760,14760.9,13,334.0,334.0,0
9044,971,8473,495900.0,2,,313.0,1
9045,971,8474,595080.0,2,,313.0,1
9046,589,9542,16530.0,6,,365.0,1
9047,958,3748,114004.8,13,319.0,365.0,1
9048,1600,2642,160875.0,28,,333.0,0
9049,224,8774,89775.0,37,,334.0,1
9050,840,5441,154687.5,47,312.0,348.0,0
9051,982,4784,134925.0,0,304.0,312.0,1
9052,1613,6790,2323.13,1,337.0,319.0,1
9053,840,5439,442747.5,52,312.0,320.0,0
9054,61,2601,1250625.0,47,320.0,25.0,0
9055,601,5584,252450.0,52,,348.0,0
9056,127,2583,41146.88,0,306.0,320.0,1
9057,582,9384,236174.4,33,,90.0,0
9058,1424,5745,60772.4,5,319.0,313.0,1
9059,771,1408,195935.0,1,306.0,313.0,1
9060,1202,6391,50843.1,21,,311.0,1
9061,187,3386,61050.0,11,313.0,330.0,1
9062,383,8816,188179.2,3,,327.0,1
9063,859,5056,1888480.0,42,365.0,31.0,0
9064,1495,1026,278400.0,5,311.0,325.0,1
9065,1220,7078,61422.5,4,309.0,320.0,1
9066,551,2065,270367.55,14,344.0,344.0,1
9067,305,8062,64932.45,6,334.0,319.0,1
9068,704,7982,12180.0,3,334.0,325.0,1
9069,704,7981,43987.5,0,334.0,312.0,1
9070,761,6812,60892.43,43,334.0,323.0,0
9071,1618,318,4968.75,0,,323.0,1
9072,1218,4941,127920.0,2,,334.0,1
9073,69,6814,2253.3,2,,334.0,1
9074,958,3749,171007.2,0,319.0,365.0,1
9075,202,5116,46200.0,39,334.0,355.0,1
9076,1420,8836,803058.75,17,326.0,348.0,1
9077,1220,1120,53625.0,4,305.0,318.0,1
9078,488,5099,28620.0,1,,327.0,1
9079,956,9290,313607.25,22,316.0,334.0,0
9080,859,8191,11660.0,0,334.0,318.0,1
9081,1192,4974,91400.0,1,311.0,317.0,1
9082,862,1885,70875.0,2,243.0,11.0,0
9083,1216,6943,164656.8,3,313.0,341.0,0
9084,987,3939,117624.0,9,334.0,327.0,0
9085,781,1581,73689.0,3,334.0,327.0,1
9086,1424,5744,70122.0,0,332.0,313.0,1
9087,1164,9285,204204.0,21,316.0,333.0,0
9088,884,9503,329439.04,9,,334.0,0
9089,1281,4932,19702.2,8,334.0,327.0,1
9090,1312,4388,38003.0,0,330.0,323.0,1
9091,859,8190,53625.0,1,334.0,317.0,0
9092,1330,9268,92625.0,1,,334.0,1
9093,1190,1457,59850.0,23,334.0,31.0,0
9094,62,6764,440294.4,5,31.0,81.0,0
9095,383,653,182546.0,7,318.0,344.0,0
9096,436,9156,181440.0,14,318.0,333.0,1
9097,876,9036,142775.33,2,344.0,81.0,0
9098,1324,9157,231886.4,21,318.0,333.0,0
9099,202,5118,52357.5,0,333.0,313.0,1
9100,583,6591,199584.0,15,327.0,344.0,0
9101,856,1778,162393.75,1,313.0,334.0,1
9102,415,9534,22040.0,0,,31.0,1
9103,971,9612,892620.0,2,,320.0,1
9104,971,9616,1134619.2,6,,320.0,1
9105,1034,8106,93357.0,33,320.0,334.0,0
9106,305,2828,277338.6,26,344.0,21.0,0
9107,980,2833,12325.0,23,320.0,327.0,0
9108,982,5605,268125.0,0,302.0,340.0,1
9109,982,5595,375921.7,33,302.0,327.0,1
9110,862,1886,66375.0,0,243.0,334.0,1
9111,862,3818,66375.0,0,313.0,344.0,1
9112,982,4785,134925.0,0,,320.0,1
9113,1216,4446,203580.0,18,317.0,344.0,1
9114,394,8299,5037.45,0,334.0,334.0,1
9115,394,8301,2717.0,1,334.0,327.0,1
9116,394,8300,10982.4,35,334.0,323.0,1
9117,172,7761,29106.0,0,334.0,355.0,1
9118,1192,4975,36880.0,3,316.0,320.0,1
9119,771,503,2057550.0,3,316.0,353.0,1
9120,421,9287,150150.0,0,316.0,333.0,0
9121,562,2743,179820.0,5,317.0,348.0,1
9122,446,2192,907953.75,10,334.0,365.0,0
9123,907,5354,26550.0,1,,327.0,1
9124,1552,5946,376623.0,19,317.0,344.0,1
9125,688,2742,190771.88,4,320.0,348.0,1
9126,673,9513,354892.5,35,320.0,326.0,0
9127,862,1821,67860.0,0,320.0,319.0,1
9128,1152,2055,85937.25,3,320.0,320.0,1
9129,172,7762,21753.6,0,334.0,320.0,1
9130,297,9538,18456.03,41,,90.0,1
9131,1600,7168,258536.25,18,,334.0,0
9132,394,8298,5037.45,0,334.0,334.0,1
9133,1281,4930,73619.38,0,320.0,320.0,0
9134,1119,4317,250425.0,29,323.0,15.0,0
9135,241,8809,77371.73,31,334.0,320.0,1
9136,1342,5468,26730000.0,30,,365.0,0
9137,859,8192,918720.0,0,365.0,334.0,1
9138,436,9288,183110.4,0,317.0,,1
9139,895,4571,220320.0,0,365.0,334.0,1
9140,1193,2357,61224.8,9,7.0,353.0,1
9141,1193,2358,59855.05,9,7.0,340.0,1
9142,551,2066,207130.2,37,344.0,344.0,1
9143,880,4750,254362.5,40,,355.0,0
9144,603,992,67481.25,0,328.0,327.0,1
9145,603,6479,67481.25,0,328.0,327.0,1
9146,421,9289,85550.0,16,323.0,347.0,0
9147,488,7424,29502.0,2,,344.0,0
9148,1600,2476,36855.0,0,,327.0,1
9149,488,1971,251345.9,2,,344.0,0
9150,1380,3566,109895.5,16,331.0,333.0,1
9151,1229,8856,4011048.0,1,,361.0,1
9152,1432,3702,13110.0,0,,319.0,1
9153,413,4190,4950.0,43,,324.0,1
9154,942,6008,288631.2,34,,42.0,0
9155,366,3567,56643.75,14,319.0,332.0,0
9156,1262,7250,40636.25,0,,327.0,1
9157,335,3152,59850.0,17,348.0,341.0,1
9158,862,1884,222600.0,29,334.0,355.0,0
9159,575,931,52272.0,24,334.0,348.0,1
9160,1150,5471,164872.5,14,324.0,341.0,0
9161,1045,2265,338512.5,0,320.0,325.0,1
9162,700,3555,22040.0,0,,323.0,0
9163,547,7919,11600.0,1,334.0,330.0,1
9164,172,7763,9702.0,1,334.0,351.0,1
9165,318,9541,68942.0,3,,365.0,1
9166,1336,5389,415456.8,28,,90.0,0
9167,1336,5388,415456.8000000001,28,,90.0,0
9168,1336,5390,415456.8,28,,90.0,0
9169,1368,8678,2062500.0,2,,348.0,1
9170,1368,8676,1650000.0,7,,348.0,1
9171,1477,5916,15592.5,7,335.0,365.0,1
9172,479,9155,381293.9,13,320.0,340.0,0
9173,1281,4933,53944.8,13,334.0,348.0,1
9174,488,4920,406142.1,9,327.0,344.0,0
9175,585,7232,176400.0,38,325.0,334.0,0
9176,383,375,34303.5,22,320.0,344.0,1
9177,1405,5696,101605.3,1,,324.0,1
9178,971,8418,198360.0,1,,323.0,1
9179,971,8420,206294.4,1,,324.0,1
9180,971,8421,825177.6,1,,324.0,1
9181,172,7764,14553.0,1,334.0,334.0,1
9182,1600,6507,66375.0,0,,327.0,1
9183,1330,9231,82843.8,1,320.0,330.0,1
9184,622,1041,294294.0,18,341.0,334.0,0
9185,1600,6511,211120.0,12,320.0,347.0,0
9186,971,8422,96558.0,18,,341.0,1
9187,172,7765,13882.28,29,334.0,333.0,1
9188,1346,2794,249121.6,17,351.0,7.0,1
9189,279,1169,7875056.25,25,,137.0,0
9190,279,4614,852845.0,26,,39.0,1
9191,923,4085,963072.0,13,334.0,88.0,0
9192,1220,4992,75162.6,26,348.0,355.0,1
9193,856,1774,140130.9,35,334.0,334.0,0
9194,1220,4313,121687.5,5,334.0,348.0,1
9195,172,7766,3023.75,0,334.0,330.0,1
9196,856,1767,70490.0,34,334.0,31.0,0
9197,1381,9368,23780.0,4,,90.0,1
9198,1284,5171,15532762.5,9,,179.0,0
9199,859,8195,8136180.0,2,180.0,344.0,1
9200,859,8194,23320.0,0,365.0,334.0,1
9201,69,6891,336.15,1,,333.0,1
9202,124,5831,9912000.0,2,365.0,355.0,1
9203,1368,8677,32512480.0,1,,351.0,1
9204,1368,8680,8128120.0,1,,351.0,1
9205,91,7052,365665.8,15,327.0,355.0,1
9206,388,103,531300.0,14,,90.0,0
9207,1600,6509,448229.6,0,,355.0,1
9208,862,1836,104544.0,24,,25.0,1
9209,1220,1122,64875.35,11,348.0,355.0,1
9210,971,8423,618883.2,1,,334.0,1
9211,971,8424,1340913.6,1,,334.0,1
9212,192,7493,2153250.0,1,,361.0,1
9213,503,650,112985.4,2,328.0,349.0,1
9214,1579,9123,56853.75,10,,348.0,1
9215,133,7305,113400.0,27,334.0,18.0,0
9216,133,7306,121837.5,15,334.0,18.0,0
9217,704,7984,24360.0,0,334.0,354.0,1
9218,1281,4929,82012.5,29,5.0,334.0,0
9219,187,3379,84520.8,30,365.0,39.0,0
