,Opportunity_ID,Items_Count,Region,Territory,"Pricing, Delivery_Terms_Quote_Appr",Bureaucratic_Code_0_Approval,Bureaucratic_Code_0_Approved,Submitted_for_Approval,Bureaucratic_Code,Account_Created_Date,Billing_Country,Account_Name,Opportunity_Name,Account_Owner,Opportunity_Owner,Account_Type,Opportunity_Type,Quote_Type,Delivery_Terms,Currency,Last_Modified_By,Product_Family,Product_Name,ASP_Currency,ASP,ASP_(converted)_Currency,ASP_(converted),Month,Delivery_Quarter,Delivery_Year,TRF,Total_Amount_Currency,Total_Amount,Total_Taxable_Amount_Currency,Total_Taxable_Amount,Prod_Category_A,diferencia_en_dias,Last_Modified_DOY,Last_Modified_Year,Opportunity_Created_DOY,Opportunity_Created_Year,Quote_Expiry_DOY,Quote_Expiry_Year,Planned_Delivery_Start_DOY,Planned_Delivery_Start_Year,Planned_Delivery_End_DOY,Planned_Delivery_End_Year,Target
7878,8355,6,Japan,None,1,0,0,0,Bureaucratic_Code_4,4/20/2015,Japan,Account_Name_1836,Opportunity_Name_11682,Person_Name_50,Person_Name_50,Account_Type_2,Opportunity_Type_7,Non Binding,Delivery_Terms_4,None,Person_Name_50,Product_Family_230,Product_Name_495,JPY,65.0,,0.58437,2018 - 6,Q2,2018,0.0,JPY,365200.0,JPYJPYJPYJPYJPYJPY,2191200.0,Prod_Category_A_None,5,148,2018,143,2018-05-23,148.0,2018.0,164,2018,164.0,2018.0,1
7879,8356,6,Japan,None,1,0,0,0,Bureaucratic_Code_4,4/20/2015,Japan,Account_Name_1836,Opportunity_Name_7341,Person_Name_50,Person_Name_50,Account_Type_2,Opportunity_Type_7,Non Binding,Delivery_Terms_4,None,Person_Name_50,Product_Family_230,Product_Name_495,JPY,65.0,,0.58437,2018 - 6,Q2,2018,0.0,JPY,604250.0,JPYJPYJPYJPYJPYJPY,3625500.0,Prod_Category_A_None,5,148,2018,143,2018-05-23,148.0,2018.0,164,2018,164.0,2018.0,1
7880,8357,2,EMEA,Belgium,1,1,1,0,Bureaucratic_Code_4,1/7/2016,Belgium,Account_Name_350,Opportunity_Name_3614,Person_Name_18,Person_Name_18,Account_Type_0,Opportunity_Type_7,Non Binding,Delivery_Terms_2,None,Person_Name_18,Product_Family_133,Product_Name_226,EUR,0.33,,0.37326499999999996,2018 - 6,Q2,2018,0.0,EUR,141037.5,EUREUR,282075.0,Prod_Category_A_None,35,178,2018,143,2018-05-23,180.0,2018.0,180,2018,180.0,2018.0,1
7881,8358,1,EMEA,Spain,0,0,0,0,Bureaucratic_Code_4,7/27/2013,Spain,Account_Name_59,Opportunity_Name_2112,Person_Name_42,Person_Name_2,Account_Type_0,Opportunity_Type_8,Non Binding,Delivery_Terms_2,None,Person_Name_2,Product_Family_109,Product_Name_148,EUR,0.28,,0.31671,2018 - 9,Q3,2018,0.0,EUR,115500.0,EUR,115500.0,Prod_Category_A_None,76,219,2018,143,2018-05-23,243.0,2018.0,253,2018,257.0,2018.0,1
7882,8359,1,EMEA,Germany,1,1,1,0,Bureaucratic_Code_1,7/5/2017,Germany,Account_Name_978,Opportunity_Name_6095,Person_Name_13,Person_Name_13,Account_Type_0,Opportunity_Type_19,Non Binding,Delivery_Terms_2,EUR,Person_Name_13,Product_Family_100,Product_Name_128,EUR,0.3,,0.33933,2018 - 6,Q2,2018,1.0,EUR,449550.0,EUR,449550.0,Prod_Category_A_None,22,165,2018,143,2018-05-23,,,155,2018,180.0,2018.0,0
7883,8360,1,EMEA,Germany,1,1,1,0,Bureaucratic_Code_4,7/27/2013,Germany,Account_Name_533,Opportunity_Name_9017,Person_Name_13,Person_Name_13,Account_Type_0,Opportunity_Type_19,Non Binding,Delivery_Terms_2,EUR,Person_Name_13,Product_Family_100,Product_Name_128,EUR,0.305,,0.34498,2018 - 6,Q2,2018,1.0,EUR,308812.5,EUR,308812.5,Prod_Category_A_None,6,149,2018,143,2018-05-23,173.0,2018.0,162,2018,180.0,2018.0,0
7884,8363,3,Americas,NW America,1,1,1,0,Bureaucratic_Code_4,7/27/2013,United States,Account_Name_1448,Opportunity_Name_8188,Person_Name_64,Person_Name_64,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_33,Product_Family_212,Product_Name_452,USD,0.4283333333333334,,0.4283333333333334,2018 - 5,Q2,2018,0.0,USD,273355.0,USDUSDUSD,820065.0,Prod_Category_A_None,54,198,2018,144,2018-05-24,151.0,2018.0,151,2018,151.0,2018.0,1
7885,8364,2,Americas,NW America,1,1,1,0,Bureaucratic_Code_4,12/6/2017,United States,Account_Name_1280,Opportunity_Name_137,Person_Name_64,Person_Name_64,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,USD,Person_Name_64,Product_Family_29,Product_Name_29,USD,0.42,,0.42,2018 - 8,Q3,2018,0.5,USD,592500.0,USDUSD,1185000.0,Prod_Category_A_None,83,227,2018,144,2018-05-24,180.0,2018.0,243,2018,243.0,2018.0,0
7886,8365,2,EMEA,Netherlands,1,1,1,0,Bureaucratic_Code_1,3/30/2015,Netherlands,Account_Name_5,Opportunity_Name_1197,Person_Name_18,Person_Name_18,Account_Type_0,Opportunity_Type_7,Non Binding,Delivery_Terms_2,EUR,Person_Name_18,Product_Family_129,Product_Name_208,EUR,0.3625,,0.41002,2018 - 6,Q2,2018,0.0,EUR,76809.38,EUREUR,153618.76,Prod_Category_A_None,22,166,2018,144,2018-05-24,159.0,2018.0,169,2018,169.0,2018.0,0
7887,8366,1,EMEA,Netherlands,1,1,1,0,Bureaucratic_Code_4,3/3/2016,Luxembourg,Account_Name_271,Opportunity_Name_3112,Person_Name_18,Person_Name_18,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_2,EUR,Person_Name_18,Product_Family_215,Product_Name_464,EUR,0.355,,0.40154,2018 - 6,Q2,2018,0.0,EUR,153876.53,EUR,153876.53,Prod_Category_A_None,15,159,2018,144,2018-05-24,,,169,2018,180.0,2018.0,0
7888,8367,1,APAC,India,1,0,0,0,Bureaucratic_Code_4,4/18/2016,India,Account_Name_1411,Opportunity_Name_9929,Person_Name_52,Person_Name_52,Account_Type_0,Opportunity_Type_8,Non Binding,Delivery_Terms_1,None,Person_Name_52,Product_Family_212,Product_Name_452,USD,0.365,,0.365,2018 - 6,Q2,2018,0.0,USD,168630.0,USD,168630.0,Prod_Category_A_None,4,148,2018,144,2018-05-24,148.0,2018.0,152,2018,158.0,2018.0,1
7889,8368,2,APAC,India,1,0,0,0,Bureaucratic_Code_4,4/18/2016,India,Account_Name_1411,Opportunity_Name_9933,Person_Name_52,Person_Name_52,Account_Type_0,Opportunity_Type_8,Non Binding,Delivery_Terms_1,None,Person_Name_52,Product_Family_212,Product_Name_452,USD,0.365,,0.365,2018 - 6,Q2,2018,0.5,USD,417961.5,USDUSD,835923.0,Prod_Category_A_None,12,156,2018,144,2018-05-24,156.0,2018.0,160,2018,197.0,2018.0,1
7890,8369,1,APAC,India,1,0,0,0,Bureaucratic_Code_4,5/24/2018,India,Account_Name_873,Opportunity_Name_5609,Person_Name_52,Person_Name_52,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_1,None,Person_Name_52,Product_Family_212,Product_Name_452,USD,0.37,,0.37,2018 - 6,Q2,2018,0.0,USD,85470.0,USD,85470.0,Prod_Category_A_None,1,145,2018,144,2018-05-24,145.0,2018.0,152,2018,161.0,2018.0,1
7891,8371,1,Americas,NW America,1,1,1,0,Bureaucratic_Code_4,7/27/2013,United States,Account_Name_1632,Opportunity_Name_7807,Person_Name_64,Person_Name_64,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_33,Product_Family_213,Product_Name_447,USD,0.42,,0.42,2018 - 6,Q2,2018,0.0,USD,26460.0,USD,26460.0,Prod_Category_A_None,5,150,2018,145,2018-05-25,151.0,2018.0,166,2018,166.0,2018.0,1
7892,8372,1,APAC,Singapore,1,1,0,0,Bureaucratic_Code_5,7/28/2013,Singapore,Account_Name_1514,Opportunity_Name_11464,Person_Name_65,Person_Name_65,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_6,None,Person_Name_65,Product_Family_215,Product_Name_463,USD,0.34,,0.34,2018 - 7,Q3,2018,10.0,USD,3400119.0,USD,3400119.0,Prod_Category_A_None,138,283,2018,145,2018-05-25,181.0,2018.0,182,2018,365.0,2018.0,0
7893,8373,3,EMEA,Germany,0,0,0,0,Bureaucratic_Code_4,7/27/2013,Germany,Account_Name_533,Opportunity_Name_3497,Person_Name_13,Person_Name_13,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_2,None,Person_Name_13,Product_Family_140,Product_Name_241,EUR,0.3116666666666667,,0.35252,2018 - 9,Q3,2018,0.0,EUR,276562.5,EUREUREUR,829687.5,Prod_Category_A_None,124,269,2018,145,2018-05-25,243.0,2018.0,253,2018,271.0,2018.0,1
7894,8374,1,EMEA,Germany,1,1,1,0,Bureaucratic_Code_4,7/27/2013,Germany,Account_Name_533,Opportunity_Name_2081,Person_Name_13,Person_Name_13,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_2,None,Person_Name_13,Product_Family_140,Product_Name_237,EUR,0.345,,0.39023,2018 - 7,Q3,2018,1.0,EUR,259526.25,EUR,259526.25,Prod_Category_A_None,19,164,2018,145,2018-05-25,180.0,2018.0,183,2018,243.0,2018.0,0
7895,8375,1,EMEA,None,1,1,1,0,Bureaucratic_Code_4,7/27/2013,Italy,Account_Name_514,Opportunity_Name_4546,Person_Name_2,Person_Name_2,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_2,EUR,Person_Name_2,Product_Family_212,Product_Name_451,USD,0.25908000000000003,,0.25908000000000003,2018 - 11,Q4,2018,4.0,USD,908593.56,USD,908593.56,Prod_Category_A_None,168,313,2018,145,2018-05-25,329.0,2018.0,324,2018,328.0,2018.0,0
7896,8379,1,EMEA,Italy,1,1,1,0,Bureaucratic_Code_4,7/27/2013,Italy,Account_Name_1067,Opportunity_Name_6423,Person_Name_2,Person_Name_2,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_2,None,Person_Name_2,Product_Family_129,Product_Name_208,EUR,0.36,,0.40719,2018 - 5,Q2,2018,0.0,EUR,76950.0,EUR,76950.0,Prod_Category_A_None,43,188,2018,145,2018-05-25,151.0,2018.0,148,2018,152.0,2018.0,1
7897,8380,1,EMEA,Italy,1,1,1,0,Bureaucratic_Code_4,7/27/2013,Italy,Account_Name_1067,Opportunity_Name_6424,Person_Name_2,Person_Name_2,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_2,None,Person_Name_2,Product_Family_140,Product_Name_241,EUR,0.355,,0.40154,2018 - 5,Q2,2018,0.0,EUR,78543.75,EUR,78543.75,Prod_Category_A_None,44,189,2018,145,2018-05-25,151.0,2018.0,148,2018,152.0,2018.0,1
7898,8382,2,Americas,None,1,1,0,0,Bureaucratic_Code_2,12/2/2014,United States,Account_Name_718,Opportunity_Name_5047,Person_Name_38,Person_Name_3,Account_Type_2,Opportunity_Type_7,Non Binding,Delivery_Terms_6,None,Person_Name_38,Product_Family_240,Product_Name_505,USD,0.48,,0.48,2018 - 7,Q3,2018,0.0,USD,29782.0,USDUSD,59564.0,Prod_Category_A_None,41,187,2018,146,2018-05-26,180.0,2018.0,187,2018,271.0,2018.0,0
7899,8383,1,Americas,NW America,1,0,0,0,Bureaucratic_Code_4,7/27/2013,United States,Account_Name_1632,Opportunity_Name_7808,Person_Name_64,Person_Name_64,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_64,Product_Family_208,Product_Name_439,USD,0.5,,0.5,2018 - 5,Q2,2018,0.0,USD,25875.0,USD,25875.0,Prod_Category_A_None,3,149,2018,146,2018-05-26,,,143,2018,143.0,2018.0,1
7900,8384,1,EMEA,Netherlands,1,1,1,0,Bureaucratic_Code_4,4/10/2015,Netherlands,Account_Name_760,Opportunity_Name_5968,Person_Name_18,Person_Name_18,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_2,EUR,Person_Name_18,Product_Family_118,Product_Name_182,EUR,0.32,,0.36195,2018 - 6,Q2,2018,0.0,EUR,134400.0,EUR,134400.0,Prod_Category_A_None,27,173,2018,146,2018-05-26,152.0,2018.0,164,2018,164.0,2018.0,0
7901,8385,2,Americas,SW America,1,1,1,0,Bureaucratic_Code_1,12/8/2017,United States,Account_Name_179,Opportunity_Name_164,Person_Name_46,Person_Name_46,Account_Type_2,Opportunity_Type_7,Non Binding,Delivery_Terms_4,None,Person_Name_46,Product_Family_29,Product_Name_29,USD,0.49,,0.49,2018 - 6,Q2,2018,0.0,USD,36275.0,USDUSD,72550.0,Prod_Category_A_None,14,160,2018,146,2018-05-26,,,162,2018,173.0,2018.0,1
7902,8386,1,Japan,Japan,1,0,0,0,Bureaucratic_Code_4,9/23/2013,Japan,Account_Name_1991,Opportunity_Name_8048,Person_Name_32,Person_Name_32,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_32,Product_Family_203,Product_Name_418,JPY,0.0,,0.0,2018 - 6,Q2,2018,0.0,JPY,17340.0,JPY,17340.0,Prod_Category_A_None,0,148,2018,148,2018-05-28,180.0,2018.0,176,2018,176.0,2018.0,1
7903,8387,1,Japan,Japan,1,0,0,0,Bureaucratic_Code_4,9/23/2013,Japan,Account_Name_1991,Opportunity_Name_8047,Person_Name_32,Person_Name_32,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_32,Product_Family_208,Product_Name_439,JPY,51.0,,0.45851000000000003,2018 - 6,Q2,2018,0.0,JPY,334305.0,JPY,334305.0,Prod_Category_A_None,0,148,2018,148,2018-05-28,180.0,2018.0,177,2018,177.0,2018.0,1
7904,8388,1,Japan,Japan,1,0,0,0,Bureaucratic_Code_4,9/23/2013,Japan,Account_Name_1991,Opportunity_Name_8049,Person_Name_32,Person_Name_32,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_32,Product_Family_139,Product_Name_246,JPY,51.0,,0.45851000000000003,2018 - 6,Q2,2018,0.0,JPY,722160.0,JPY,722160.0,Prod_Category_A_None,0,148,2018,148,2018-05-28,180.0,2018.0,177,2018,177.0,2018.0,1
7905,8389,1,APAC,India,1,1,1,0,Bureaucratic_Code_4,5/14/2014,India,Account_Name_1777,Opportunity_Name_11416,Person_Name_59,Person_Name_59,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_1,None,Person_Name_59,Product_Family_170,Product_Name_324,USD,0.315,,0.315,2018 - 6,Q2,2018,2.0,USD,698544.0,USD,698544.0,Prod_Category_A_None,1,149,2018,148,2018-05-28,156.0,2018.0,152,2018,157.0,2018.0,1
7906,8390,1,APAC,Thailand,0,0,0,0,Bureaucratic_Code_4,3/10/2015,Thailand,Account_Name_1350,Opportunity_Name_9655,Person_Name_54,Person_Name_54,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_1,None,Person_Name_40,Product_Family_212,Product_Name_448,USD,0.32,,0.32,2018 - 10,Q4,2018,1.0,USD,162400.0,USD,162400.0,Prod_Category_A_None,109,257,2018,148,2018-05-28,232.0,2018.0,288,2018,303.0,2018.0,1
7907,8391,1,EMEA,Germany,1,1,0,0,Bureaucratic_Code_5,10/11/2013,Germany,Account_Name_1793,Opportunity_Name_9619,Person_Name_4,Person_Name_4,Account_Type_5,Opportunity_Type_19,Non Binding,Delivery_Terms_2,EUR,Person_Name_4,Product_Family_212,Product_Name_451,EUR,0.295,,0.33366999999999997,2018 - 8,Q3,2018,10.0,EUR,2950368.75,EUR,2950368.75,Prod_Category_A_None,45,193,2018,148,2018-05-28,158.0,2018.0,225,2018,229.0,2018.0,0
7908,8392,6,EMEA,Germany,1,1,1,0,Bureaucratic_Code_4,1/22/2014,Germany,Account_Name_272,Opportunity_Name_9620,Person_Name_4,Person_Name_4,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_2,EUR,Person_Name_4,Product_Family_109,Product_Name_147,EUR,0.29250000000000004,,0.330845,2018 - 8,Q3,2018,3.5,EUR,5804378.75,EUREUREUREUREUREUR,34826272.5,Prod_Category_A_None,44,192,2018,148,2018-05-28,,,213,2018,243.0,2018.0,0
7909,8393,1,EMEA,Germany,1,1,1,0,Bureaucratic_Code_4,9/12/2016,Germany,Account_Name_1436,Opportunity_Name_8840,Person_Name_62,Person_Name_62,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_2,None,Person_Name_41,Product_Family_100,Product_Name_132,EUR,0.315,,0.35629,2018 - 5,Q2,2018,0.0,EUR,153090.0,EUR,153090.0,Prod_Category_A_None,121,269,2018,148,2018-05-28,151.0,2018.0,148,2018,159.0,2018.0,1
7910,8394,1,EMEA,Italy,1,1,1,0,Bureaucratic_Code_4,7/27/2013,Italy,Account_Name_1067,Opportunity_Name_6428,Person_Name_2,Person_Name_2,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_2,EUR,Person_Name_2,Product_Family_132,Product_Name_231,EUR,0.325,,0.36761,2018 - 9,Q3,2018,0.0,EUR,141375.0,EUR,141375.0,Prod_Category_A_None,50,198,2018,148,2018-05-28,264.0,2018.0,253,2018,257.0,2018.0,0
7911,8395,2,APAC,India,1,1,0,0,Bureaucratic_Code_5,5/28/2018,Canada,Account_Name_1856,Opportunity_Name_11708,Person_Name_59,Person_Name_59,Account_Type_1,Opportunity_Type_1,Non Binding,Delivery_Terms_1,None,Person_Name_59,Product_Family_173,Product_Name_340,USD,0.305,,0.305,2018 - 6,Q2,2018,2.0,USD,1422622.18,USDUSD,2845244.36,Prod_Category_A_None,10,158,2018,148,2018-05-28,151.0,2018.0,152,2018,158.0,2018.0,1
7912,8397,1,EMEA,France,1,1,1,0,Bureaucratic_Code_4,5/29/2018,France,Account_Name_35,Opportunity_Name_10099,Person_Name_16,Person_Name_16,Account_Type_2,Opportunity_Type_7,Non Binding,Delivery_Terms_2,None,Person_Name_16,Product_Family_140,Product_Name_237,EUR,0.36,,0.40719,2018 - 8,Q3,2018,1.0,EUR,238950.0,EUR,238950.0,Prod_Category_A_None,27,176,2018,149,2018-05-29,,,232,2018,334.0,2018.0,0
7913,8398,2,APAC,India,1,1,1,0,Bureaucratic_Code_4,1/28/2014,India,Account_Name_1893,Opportunity_Name_11853,Person_Name_60,Person_Name_60,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_1,None,Person_Name_60,Product_Family_203,Product_Name_418,USD,0.321,,0.321,2018 - 6,Q2,2018,0.5,USD,412159.19,USDUSD,824318.38,Prod_Category_A_None,9,158,2018,149,2018-05-29,181.0,2018.0,161,2018,181.0,2018.0,1
7914,8399,2,EMEA,Germany,0,0,0,0,Bureaucratic_Code_4,9/12/2016,Germany,Account_Name_1436,Opportunity_Name_9610,Person_Name_62,Person_Name_62,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_2,EUR,Person_Name_62,Product_Family_140,Product_Name_237,EUR,0.3125,,0.35346500000000003,2018 - 11,Q4,2018,0.5,EUR,342787.5,EUREUR,685575.0,Prod_Category_A_None,132,281,2018,149,2018-05-29,283.0,2018.0,305,2018,334.0,2018.0,0
7915,8400,2,EMEA,Poland,0,0,0,0,Bureaucratic_Code_4,7/27/2013,Germany,Account_Name_263,Opportunity_Name_9026,Person_Name_13,Person_Name_13,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_2,None,Person_Name_13,Product_Family_133,Product_Name_226,EUR,0.32,,0.36195,2018 - 10,Q4,2018,0.0,EUR,199520.0,EUREUR,399040.0,Prod_Category_A_None,118,267,2018,149,2018-05-29,222.0,2018.0,281,2018,292.0,2018.0,1
7916,8401,1,EMEA,Germany,1,1,1,0,Bureaucratic_Code_1,5/29/2018,Germany,Account_Name_836,Opportunity_Name_1580,Person_Name_41,Person_Name_41,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_2,None,Person_Name_41,Product_Family_140,Product_Name_237,EUR,0.345,,0.39023,2018 - 6,Q2,2018,1.0,EUR,259526.25,EUR,259526.25,Prod_Category_A_None,6,155,2018,149,2018-05-29,159.0,2018.0,169,2018,180.0,2018.0,0
7917,8402,3,EMEA,Belgium,1,1,1,0,Bureaucratic_Code_4,1/7/2016,Belgium,Account_Name_350,Opportunity_Name_3584,Person_Name_18,Person_Name_23,Account_Type_0,Opportunity_Type_7,Non Binding,Delivery_Terms_2,None,Person_Name_23,Product_Family_212,Product_Name_452,EUR,0.36833333333333335,,0.41662,2018 - 5,Q2,2018,0.0,EUR,76335.0,EUREUREUR,229005.0,Prod_Category_A_None,1,150,2018,149,2018-05-29,151.0,2018.0,151,2018,151.0,2018.0,0
7918,8403,1,EMEA,Germany,1,1,1,0,Bureaucratic_Code_4,7/25/2016,Germany,Account_Name_697,Opportunity_Name_188,Person_Name_13,Person_Name_13,Account_Type_2,Opportunity_Type_7,Non Binding,Delivery_Terms_2,None,Person_Name_13,Product_Family_109,Product_Name_148,EUR,0.33,,0.37326,2018 - 6,Q2,2018,0.0,EUR,34031.25,EUR,34031.25,Prod_Category_A_None,0,149,2018,149,2018-05-29,,,155,2018,159.0,2018.0,1
7919,8404,1,Americas,NW America,1,1,1,0,Bureaucratic_Code_4,7/27/2013,United States,Account_Name_1448,Opportunity_Name_8189,Person_Name_64,Person_Name_64,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_64,Product_Family_212,Product_Name_452,USD,0.485,,0.485,2018 - 6,Q2,2018,0.0,USD,152775.0,USD,152775.0,Prod_Category_A_None,0,150,2018,150,2018-05-30,180.0,2018.0,159,2018,159.0,2018.0,1
7920,8405,2,Americas,SW America,1,0,0,0,Bureaucratic_Code_4,12/22/2017,United States,Account_Name_1164,Opportunity_Name_6948,Person_Name_46,Person_Name_46,Account_Type_2,Opportunity_Type_7,Non Binding,Delivery_Terms_4,None,Person_Name_46,Product_Family_29,Product_Name_29,USD,0.526,,0.526,2018 - 6,Q2,2018,0.0,USD,105837.0,USDUSD,211674.0,Prod_Category_A_None,0,150,2018,150,2018-05-30,,,159,2018,159.0,2018.0,1
7921,8406,2,EMEA,Netherlands,1,1,1,0,Bureaucratic_Code_4,5/2/2018,Netherlands,Account_Name_1227,Opportunity_Name_4467,Person_Name_18,Person_Name_18,Account_Type_2,Opportunity_Type_7,Non Binding,Delivery_Terms_2,None,Person_Name_18,Product_Family_129,Product_Name_208,EUR,0.375,,0.42416000000000004,2018 - 6,Q2,2018,0.0,EUR,82218.75,EUREUR,164437.5,Prod_Category_A_None,12,162,2018,150,2018-05-30,159.0,2018.0,169,2018,169.0,2018.0,1
7922,8407,2,Americas,SE America,1,1,1,0,Bureaucratic_Code_4,5/4/2017,United States,Account_Name_770,Opportunity_Name_12282,Person_Name_8,Person_Name_8,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_4,USD,Person_Name_8,Product_Family_240,Product_Name_505,USD,0.46,,0.46,2018 - 8,Q3,2018,1.0,USD,862080.0,USDUSD,1724160.0,Prod_Category_A_None,49,199,2018,150,2018-05-30,212.0,2018.0,213,2018,243.0,2018.0,0
7923,8408,2,Americas,Central US,1,1,1,0,Bureaucratic_Code_4,5/30/2018,United States,Account_Name_1890,Opportunity_Name_130,Person_Name_8,Person_Name_8,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_8,Product_Family_29,Product_Name_29,USD,0.475,,0.475,2018 - 7,Q3,2018,0.5,USD,668550.0,USDUSD,1337100.0,Prod_Category_A_None,0,150,2018,150,2018-05-30,180.0,2018.0,182,2018,243.0,2018.0,0
7924,8409,1,Japan,None,1,1,0,0,Bureaucratic_Code_5,3/27/2017,Japan,Account_Name_1178,Opportunity_Name_6882,Person_Name_66,Person_Name_66,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_66,Product_Family_132,Product_Name_228,USD,0.33,,0.33,2019 - 7,Q3,2019,2.0,USD,693825.0,USD,693825.0,Prod_Category_A_None,188,338,2018,150,2018-05-30,,,182,2019,273.0,2019.0,0
7925,8410,3,EMEA,Netherlands,1,1,1,0,Bureaucratic_Code_4,1/7/2016,Belgium,Account_Name_350,Opportunity_Name_3585,Person_Name_18,Person_Name_23,Account_Type_0,Opportunity_Type_7,Non Binding,Delivery_Terms_2,None,Person_Name_23,Product_Family_212,Product_Name_452,EUR,0.36833333333333335,,0.41662,2018 - 5,Q2,2018,0.0,EUR,76335.0,EUREUREUR,229005.0,Prod_Category_A_None,0,150,2018,150,2018-05-30,151.0,2018.0,151,2018,151.0,2018.0,1
7926,8411,4,EMEA,Austria,1,1,1,0,Bureaucratic_Code_4,12/17/2015,Austria,Account_Name_686,Opportunity_Name_9907,Person_Name_13,Person_Name_13,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_2,None,Person_Name_13,Product_Family_140,Product_Name_241,EUR,0.3275,,0.37043499999999996,2018 - 9,Q3,2018,0.0,EUR,284962.5,EUREUREUREUR,1139850.0,Prod_Category_A_None,105,255,2018,150,2018-05-30,,,260,2018,271.0,2018.0,1
7927,8412,3,EMEA,Germany,1,0,0,0,Bureaucratic_Code_4,7/27/2013,Germany,Account_Name_1693,Opportunity_Name_11145,Person_Name_13,Person_Name_13,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_2,None,Person_Name_13,Product_Family_145,Product_Name_266,EUR,0.37166666666666665,,0.42039000000000004,2018 - 6,Q2,2018,0.0,EUR,79612.5,EUREUREUR,238837.5,Prod_Category_A_None,14,164,2018,150,2018-05-30,173.0,2018.0,162,2018,180.0,2018.0,1
7928,8413,2,APAC,Philippines,1,0,0,0,Bureaucratic_Code_4,5/30/2018,Philippines,Account_Name_1521,Opportunity_Name_3402,Person_Name_65,Person_Name_44,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_1,None,Person_Name_19,Product_Family_215,Product_Name_464,USD,0.39,,0.39,2018 - 6,Q2,2018,0.0,USD,92020.5,USDUSD,184041.0,Prod_Category_A_None,1,151,2018,150,2018-05-30,151.0,2018.0,152,2018,181.0,2018.0,1
7929,8414,1,APAC,Singapore,1,0,0,0,Bureaucratic_Code_4,6/30/2017,Singapore,Account_Name_924,Opportunity_Name_3398,Person_Name_65,Person_Name_44,Account_Type_2,Opportunity_Type_7,Non Binding,Delivery_Terms_6,None,Person_Name_44,Product_Family_212,Product_Name_452,USD,0.38,,0.38,2018 - 6,Q2,2018,0.0,USD,15960.0,USD,15960.0,Prod_Category_A_None,0,150,2018,150,2018-05-30,159.0,2018.0,152,2018,181.0,2018.0,1
7930,8415,2,EMEA,Germany,1,1,1,0,Bureaucratic_Code_4,7/27/2013,Germany,Account_Name_533,Opportunity_Name_11113,Person_Name_13,Person_Name_13,Account_Type_0,Opportunity_Type_19,Non Binding,Delivery_Terms_2,None,Person_Name_13,Product_Family_100,Product_Name_128,EUR,0.305,,0.34498,2018 - 10,Q4,2018,1.0,EUR,609390.0,EUREUR,1218780.0,Prod_Category_A_None,85,235,2018,150,2018-05-30,201.0,2018.0,274,2018,334.0,2018.0,0
7931,8416,1,Americas,NW America,1,1,1,0,Bureaucratic_Code_4,8/22/2013,United States,Account_Name_1700,Opportunity_Name_139,Person_Name_8,Person_Name_8,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,USD,Person_Name_8,Product_Family_212,Product_Name_449,USD,0.465,,0.465,2018 - 6,Q2,2018,2.0,USD,698197.5,USD,698197.5,Prod_Category_A_None,13,163,2018,150,2018-05-30,,,152,2018,194.0,2018.0,0
